Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
7,100	0,38	-0,19	0,01
7,120	0,38	-0,18	-0,11
7,140	0,37	-0,19	-0,01
7,160	0,37	-0,19	0,11
7,180	0,37	-0,18	-0,01
7,200	0,36	-0,19	0,10
7,220	0,36	-0,18	0,22
7,240	0,36	-0,18	0,22
7,260	0,35	-0,17	0,22
7,280	0,35	-0,17	0,22
7,300	0,35	-0,16	0,22
7,320	0,34	-0,16	0,22
7,340	0,34	-0,16	0,22
7,360	0,34	-0,15	0,22
7,380	0,33	-0,15	0,21
7,400	0,33	-0,14	0,32
7,420	0,33	-0,13	0,43
7,440	0,32	-0,13	0,44
7,460	0,32	-0,12	0,32
7,480	0,32	-0,11	0,31
7,500	0,32	-0,10	0,54
7,520	0,32	-0,09	0,54
7,540	0,31	-0,08	0,44
7,560	0,31	-0,07	0,32
7,580	0,31	-0,07	0,32
7,600	0,31	-0,06	0,43
7,620	0,31	-0,05	0,43
7,640	0,31	-0,04	0,54
7,660	0,31	-0,03	0,54
7,680	0,31	-0,02	0,43
7,700	0,31	-0,01	0,43
7,720	0,31	0,00	0,53
7,740	0,31	0,01	0,65
7,760	0,31	0,02	0,43
7,780	0,31	0,03	0,32
7,800	0,31	0,03	0,43
7,820	0,31	0,04	0,42
7,840	0,31	0,05	0,54
7,860	0,31	0,06	0,43
7,880	0,31	0,07	0,32
7,900	0,31	0,08	0,43
7,920	0,31	0,09	0,42
7,940	0,32	0,09	0,54
7,960	0,32	0,11	0,44
7,980	0,32	0,11	0,21
8,000	0,32	0,12	0,32
8,020	0,33	0,12	0,33
8,040	0,33	0,13	0,21
8,060	0,33	0,13	0,32
8,080	0,33	0,14	0,33
8,100	0,34	0,15	0,21
8,120	0,34	0,15	0,21
8,140	0,34	0,15	0,21
8,160	0,35	0,16	0,33
8,180	0,35	0,17	0,23
8,200	0,35	0,17	-0,01
8,220	0,36	0,17	0,11
8,240	0,36	0,17	0,11
8,260	0,36	0,17	6,94E-14
8,280	0,37	0,17	-2,26E-13
8,300	0,37	0,17	-0,01
8,320	0,37	0,17	0,11
8,340	0,38	0,18	0,12
8,360	0,38	0,18	-0,10
8,380	0,38	0,17	-0,22
8,400	0,39	0,17	-0,11
8,420	0,39	0,17	0,01
8,440	0,39	0,17	-0,10
8,460	0,40	0,16	-0,21
8,480	0,40	0,16	-0,32
8,500	0,40	0,15	-0,33
8,520	0,41	0,15	-0,11
8,540	0,41	0,15	-0,10
8,560	0,41	0,14	-0,21
8,580	0,41	0,14	-0,32
