Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
2,120	0,29	-0,01	0,54
2,140	0,29	-5,44E-4	0,54
2,160	0,29	0,01	0,54
2,180	0,29	0,02	0,54
2,200	0,29	0,03	0,54
2,220	0,29	0,04	0,43
2,240	0,29	0,05	0,54
2,260	0,29	0,06	0,54
2,280	0,30	0,07	0,43
2,300	0,30	0,08	0,53
2,320	0,30	0,09	0,65
2,340	0,30	0,11	0,54
2,360	0,30	0,12	0,54
2,380	0,31	0,13	0,55
2,400	0,31	0,14	0,33
2,420	0,31	0,14	0,21
2,440	0,31	0,15	0,32
2,460	0,32	0,15	0,43
2,480	0,32	0,16	0,32
2,500	0,32	0,17	0,32
2,520	0,33	0,18	0,43
2,540	0,33	0,18	0,43
2,560	0,33	0,19	0,33
2,580	0,34	0,20	0,11
2,600	0,34	0,20	0,10
2,620	0,35	0,20	0,33
2,640	0,35	0,21	0,23
2,660	0,35	0,21	0,00
2,680	0,36	0,21	3,47E-14
2,700	0,36	0,21	-0,01
2,720	0,37	0,21	0,11
2,740	0,37	0,21	0,11
2,760	0,38	0,21	-6,94E-14
2,780	0,38	0,21	-3,47E-14
2,800	0,38	0,21	3,47E-14
2,820	0,39	0,21	0,01
2,840	0,39	0,22	-0,09
2,860	0,40	0,21	-0,32
2,880	0,40	0,20	-0,33
2,900	0,40	0,20	-0,21
2,920	0,41	0,19	-0,21
2,940	0,41	0,19	-0,21
2,960	0,42	0,19	-0,21
2,980	0,42	0,18	-0,21
3,000	0,42	0,18	-0,32
3,020	0,43	0,17	-0,33
3,040	0,43	0,16	-0,20
3,060	0,43	0,16	-0,42
3,080	0,44	0,15	-0,54
3,100	0,44	0,14	-0,43
3,120	0,44	0,13	-0,43
3,140	0,44	0,12	-0,43
3,160	0,45	0,11	-0,42
3,180	0,45	0,10	-0,54
3,200	0,45	0,09	-0,54
3,220	0,45	0,08	-0,42
3,240	0,45	0,07	-0,54
3,260	0,46	0,06	-0,43
3,280	0,46	0,06	-0,42
3,300	0,46	0,04	-0,65
3,320	0,46	0,03	-0,54
3,340	0,46	0,02	-0,53
3,360	0,46	0,01	-0,64
3,380	0,46	0,00	-0,65
3,400	0,46	-0,02	-0,55
3,420	0,46	-0,03	-0,31
3,440	0,46	-0,03	-0,52
3,460	0,46	-0,05	-0,77
3,480	0,46	-0,06	-0,44
3,500	0,46	-0,06	-0,31
3,520	0,45	-0,07	-0,53
3,540	0,45	-0,09	-0,65
3,560	0,45	-0,10	-0,55
3,580	0,45	-0,11	-0,43
3,600	0,45	-0,12	-0,43
3,620	0,44	-0,12	-0,43
3,640	0,44	-0,13	-0,43
3,660	0,44	-0,14	-0,43
3,680	0,44	-0,15	-0,44
3,700	0,43	-0,16	-0,32
3,720	0,43	-0,16	-0,32
3,740	0,43	-0,17	-0,33
3,760	0,42	-0,18	-0,21
3,780	0,42	-0,18	-0,33
3,800	0,42	-0,19	-0,22
3,820	0,41	-0,19	-0,20
3,840	0,41	-0,20	-0,44
3,860	0,40	-0,21	-0,23
3,880	0,40	-0,21	0,01
3,900	0,40	-0,21	-0,10
3,920	0,39	-0,21	-0,23
3,940	0,39	-0,22	-0,01
3,960	0,38	-0,21	0,12
3,980	0,38	-0,21	-0,11
4,000	0,37	-0,22	-0,11
4,020	0,37	-0,22	-0,01
4,040	0,37	-0,22	0,11
4,060	0,36	-0,21	0,11
4,080	0,36	-0,21	-0,01
4,100	0,35	-0,21	0,10
4,120	0,35	-0,21	0,21
4,140	0,34	-0,20	0,32
4,160	0,34	-0,19	0,33
4,180	0,34	-0,19	0,22
4,200	0,33	-0,19	0,22
4,220	0,33	-0,18	0,21
4,240	0,33	-0,18	0,32
4,260	0,32	-0,17	0,44
4,280	0,32	-0,16	0,33
4,300	0,32	-0,16	0,21
4,320	0,31	-0,15	0,43
4,340	0,31	-0,14	0,54
4,360	0,31	-0,13	0,43
4,380	0,30	-0,12	0,43
4,400	0,30	-0,11	0,43
4,420	0,30	-0,10	0,53
4,440	0,30	-0,09	0,65
4,460	0,30	-0,08	0,54
4,480	0,30	-0,07	0,43
4,500	0,29	-0,06	0,54
4,520	0,29	-0,05	0,43
4,540	0,29	-0,04	0,42
4,560	0,29	-0,03	0,65
4,580	0,29	-0,02	0,54
4,600	0,29	-0,01	0,53
4,620	0,29	0,00	0,64
4,640	0,29	0,02	0,65
4,660	0,29	0,03	0,54
4,680	0,29	0,04	0,54
4,700	0,29	0,05	0,54
4,720	0,29	0,06	0,43
4,740	0,30	0,07	0,54
4,760	0,30	0,08	0,54
4,780	0,30	0,09	0,43
4,800	0,30	0,10	0,42
4,820	0,30	0,11	0,54
4,840	0,30	0,12	0,54
4,860	0,31	0,13	0,43
4,880	0,31	0,14	0,43
4,900	0,31	0,15	0,43
4,920	0,32	0,15	0,43
4,940	0,32	0,16	0,33
4,960	0,32	0,17	0,21
4,980	0,33	0,17	0,32
5,000	0,33	0,18	0,33
5,020	0,33	0,18	0,21
5,040	0,34	0,19	0,33
5,060	0,34	0,20	0,22
5,080	0,34	0,20	0,10
5,100	0,35	0,20	0,32
5,120	0,35	0,21	0,34
5,140	0,36	0,22	0,01
5,160	0,36	0,21	-0,12
5,180	0,36	0,21	0,22
5,200	0,37	0,22	0,12
5,220	0,37	0,22	-0,23
5,240	0,38	0,21	-0,01
5,260	0,38	0,21	0,12
5,280	0,39	0,22	-0,10
5,300	0,39	0,21	-0,21
5,320	0,39	0,21	-0,22
5,340	0,40	0,20	-0,11
5,360	0,40	0,20	0,01
5,380	0,41	0,20	-0,20
5,400	0,41	0,19	-0,44
5,420	0,41	0,19	-0,33
5,440	0,42	0,18	-0,21
5,460	0,42	0,18	-0,32
5,480	0,43	0,17	-0,33
5,500	0,43	0,16	-0,21
5,520	0,43	0,16	-0,32
5,540	0,44	0,15	-0,44
5,560	0,44	0,14	-0,32
5,580	0,44	0,14	-0,30
5,600	0,44	0,13	-0,65
5,620	0,45	0,11	-0,55
5,640	0,45	0,11	-0,31
5,660	0,45	0,10	-0,54
5,680	0,45	0,09	-0,54
5,700	0,45	0,08	-0,54
5,720	0,46	0,07	-0,54
5,740	0,46	0,06	-0,42
5,760	0,46	0,05	-0,53
5,780	0,46	0,04	-0,65
5,800	0,46	0,02	-0,54
5,820	0,46	0,01	-0,43
5,840	0,46	0,00	-0,42
5,860	0,46	0,00	-0,65
5,880	0,46	-0,02	-0,66
5,900	0,46	-0,03	-0,42
5,920	0,46	-0,04	-0,54
5,940	0,46	-0,05	-0,54
5,960	0,46	-0,06	-0,54
5,980	0,45	-0,07	-0,54
6,000	0,45	-0,08	-0,42
6,020	0,45	-0,09	-0,54
6,040	0,45	-0,10	-0,55
6,060	0,45	-0,11	-0,43
6,080	0,45	-0,12	-0,44
6,100	0,44	-0,13	-0,32
6,120	0,44	-0,13	-0,42
6,140	0,44	-0,15	-0,55
6,160	0,43	-0,15	-0,32
6,180	0,43	-0,16	-0,32
6,200	0,43	-0,17	-0,44
6,220	0,42	-0,18	-0,33
6,240	0,42	-0,18	-0,21
6,260	0,42	-0,18	-0,33
6,280	0,41	-0,19	-0,23
6,300	0,41	-0,19	0,01
6,320	0,41	-0,19	-0,21
6,340	0,40	-0,20	-0,33
6,360	0,40	-0,21	-0,22
6,380	0,39	-0,21	-0,11
6,400	0,39	-0,21	0,01
6,420	0,39	-0,21	-0,11
6,440	0,38	-0,22	-0,11
6,460	0,38	-0,22	-1,19E-13
6,480	0,37	-0,22	-0,01
6,500	0,37	-0,22	0,11
6,520	0,36	-0,21	0,11
6,540	0,36	-0,21	0,10
6,560	0,36	-0,21	0,22
6,580	0,35	-0,20	0,11
6,600	0,35	-0,20	0,10
6,620	0,34	-0,20	0,22
6,640	0,34	-0,19	0,22
6,660	0,34	-0,19	0,22
6,680	0,33	-0,19	0,21
6,700	0,33	-0,18	0,32
6,720	0,32	-0,17	0,43
6,740	0,32	-0,16	0,43
6,760	0,32	-0,16	0,44
6,780	0,31	-0,15	0,32
6,800	0,31	-0,14	0,32
6,820	0,31	-0,13	0,43
6,840	0,31	-0,13	0,43
6,860	0,30	-0,12	0,43
6,880	0,30	-0,11	0,54
6,900	0,30	-0,10	0,54
6,920	0,30	-0,09	0,43
6,940	0,30	-0,08	0,54
6,960	0,29	-0,06	0,54
6,980	0,29	-0,06	0,53
7,000	0,29	-0,04	0,65
7,020	0,29	-0,03	0,54
7,040	0,29	-0,02	0,54
7,060	0,29	-0,01	0,54
7,080	0,29	-3,64E-4	0,43
7,100	0,29	0,01	0,54
7,120	0,29	0,02	0,54
7,140	0,29	0,03	0,54
7,160	0,29	0,04	0,54
7,180	0,29	0,05	0,53
7,200	0,29	0,06	0,65
7,220	0,30	0,08	0,54
7,240	0,30	0,09	0,54
7,260	0,30	0,10	0,54
7,280	0,30	0,11	0,43
7,300	0,30	0,12	0,32
7,320	0,31	0,12	0,31
7,340	0,31	0,13	0,54
7,360	0,31	0,14	0,43
7,380	0,31	0,15	0,32
7,400	0,32	0,15	0,43
7,420	0,32	0,16	0,43
7,440	0,32	0,17	0,43
7,460	0,33	0,18	0,33
7,480	0,33	0,18	0,21
7,500	0,33	0,19	0,21
7,520	0,34	0,19	0,21
7,540	0,34	0,20	0,22
7,560	0,35	0,20	0,11
7,580	0,35	0,20	-0,01
7,600	0,35	0,20	0,21
7,620	0,36	0,21	0,33
7,640	0,36	0,21	0,11
7,660	0,37	0,21	3,47E-14
7,680	0,37	0,21	-1,54E-13
7,700	0,38	0,21	0,01
7,720	0,38	0,22	-0,11
7,740	0,38	0,21	-0,11
7,760	0,39	0,21	0,01
7,780	0,39	0,21	-0,09
7,800	0,40	0,21	-0,32
7,820	0,40	0,20	-0,33
7,840	0,40	0,19	-0,11
7,860	0,41	0,19	-0,11
7,880	0,41	0,19	-0,10
7,900	0,42	0,19	-0,20
7,920	0,42	0,18	-0,44
7,940	0,42	0,17	-0,33
7,960	0,43	0,17	-0,21
7,980	0,43	0,16	-0,31
8,000	0,43	0,16	-0,54
8,020	0,44	0,14	-0,44
8,040	0,44	0,14	-0,31
8,060	0,44	0,13	-0,54
8,080	0,44	0,12	-0,44
8,100	0,45	0,11	-0,31
8,120	0,45	0,10	-0,54
8,140	0,45	0,09	-0,54
8,160	0,45	0,08	-0,43
8,180	0,45	0,07	-0,43
8,200	0,46	0,07	-0,42
8,220	0,46	0,06	-0,64
8,240	0,46	0,04	-0,77
8,260	0,46	0,03	-0,54
8,280	0,46	0,02	-0,54
8,300	0,46	0,00	-0,54
8,320	0,46	0,00	-0,43
8,340	0,46	-0,01	-0,42
8,360	0,46	-0,02	-0,53
8,380	0,46	-0,03	-0,65
8,400	0,46	-0,05	-0,54
8,420	0,46	-0,06	-0,42
8,440	0,46	-0,06	-0,54
8,460	0,45	-0,08	-0,54
8,480	0,45	-0,09	-0,42
8,500	0,45	-0,09	-0,54
8,520	0,45	-0,11	-0,55
8,540	0,45	-0,12	-0,43
8,560	0,44	-0,12	-0,43
8,580	0,44	-0,13	-0,43
8,600	0,44	-0,14	-0,44
8,620	0,44	-0,15	-0,33
8,640	0,43	-0,15	-0,20
8,660	0,43	-0,16	-0,43
8,680	0,43	-0,17	-0,44
8,700	0,42	-0,18	-0,21
8,720	0,42	-0,18	-0,32
8,740	0,42	-0,19	-0,33
8,760	0,41	-0,19	-0,22
8,780	0,41	-0,20	-0,11
8,800	0,40	-0,20	-0,10
8,820	0,40	-0,20	-0,22
8,840	0,40	-0,21	-0,11
8,860	0,39	-0,21	-0,10
8,880	0,39	-0,21	-0,23
8,900	0,38	-0,22	-0,01
8,920	0,38	-0,21	0,13
8,940	0,37	-0,21	-0,22
8,960	0,37	-0,22	-0,13
8,980	0,37	-0,22	0,22
9,000	0,36	-0,21	0,11
9,020	0,36	-0,21	0,10
9,040	0,35	-0,21	0,22
9,060	0,35	-0,20	0,22
9,080	0,34	-0,20	0,22
9,100	0,34	-0,19	0,22
9,120	0,34	-0,19	0,21
9,140	0,33	-0,19	0,32
9,160	0,33	-0,18	0,33
9,180	0,33	-0,17	0,22
9,200	0,32	-0,17	0,21
9,220	0,32	-0,16	0,31
9,240	0,32	-0,16	0,54
9,260	0,31	-0,14	0,44
9,280	0,31	-0,14	0,31
9,300	0,31	-0,13	0,54
9,320	0,31	-0,12	0,54
9,340	0,30	-0,11	0,43
9,360	0,30	-0,10	0,43
9,380	0,30	-0,09	0,43
9,400	0,30	-0,08	0,43
9,420	0,30	-0,07	0,53
9,440	0,29	-0,06	0,65
9,460	0,29	-0,05	0,54
9,480	0,29	-0,04	0,43
9,500	0,29	-0,03	0,53
9,520	0,29	-0,02	0,65
9,540	0,29	0,00	0,65
9,560	0,29	0,01	0,54
9,580	0,29	0,02	0,43
9,600	0,29	0,03	0,54
9,620	0,29	0,04	0,54
9,640	0,29	0,05	0,54
9,660	0,29	0,06	0,54
9,680	0,30	0,07	0,43
9,700	0,30	0,08	0,54
9,720	0,30	0,09	0,54
9,740	0,30	0,10	0,54
9,760	0,30	0,11	0,54
9,780	0,31	0,12	0,43
9,800	0,31	0,13	0,43
9,820	0,31	0,14	0,32
9,840	0,31	0,14	0,43
9,860	0,32	0,15	0,44
9,880	0,32	0,16	0,21
9,900	0,32	0,16	0,32
9,920	0,33	0,17	0,43
9,940	0,33	0,18	0,33
9,960	0,33	0,18	0,21
9,980	0,34	0,19	0,33
10,000	0,34	0,20	0,22
10,020	0,34	0,20	0,10
10,040	0,35	0,20	0,21
10,060	0,35	0,21	0,22
10,080	0,36	0,21	0,11
10,100	0,36	0,21	-0,01
10,120	0,37	0,21	0,11
10,140	0,37	0,22	0,01
10,160	0,37	0,21	-0,11
10,180	0,38	0,21	-6,94E-14
10,200	0,38	0,21	-0,01
10,220	0,39	0,21	0,12
10,240	0,39	0,22	-0,10
10,260	0,39	0,21	-0,33
10,280	0,40	0,20	-0,11
10,300	0,40	0,20	-0,09
10,320	0,41	0,20	-0,32
10,340	0,41	0,19	-0,44
10,360	0,41	0,18	-0,22
10,380	0,42	0,18	-0,09
10,400	0,42	0,18	-0,32
10,420	0,43	0,17	-0,33
10,440	0,43	0,16	-0,21
10,460	0,43	0,16	-0,32
10,480	0,43	0,15	-0,43
10,500	0,44	0,14	-0,42
10,520	0,44	0,13	-0,54
10,540	0,44	0,12	-0,44
10,560	0,45	0,12	-0,19
10,580	0,45	0,11	-0,64
10,600	0,45	0,09	-0,78
10,620	0,45	0,08	-0,32
10,640	0,45	0,08	-0,44
10,660	0,45	0,06	-0,32
10,680	0,46	0,07	-0,29
10,700	0,46	0,05	-0,86
10,720	0,46	0,03	-0,88
10,740	0,46	0,02	-0,55
10,760	0,46	0,01	-0,32
10,780	0,46	0,01	-0,42
10,800	0,46	-0,01	-0,55
10,820	0,46	-0,02	-0,30
10,840	0,46	-0,02	-0,62
10,860	0,46	-0,04	-1,01
10,880	0,46	-0,06	-0,33
10,900	0,46	-0,06	-0,19
10,920	0,45	-0,07	-0,65
10,940	0,45	-0,08	-0,54
10,960	0,45	-0,09	-0,54
10,980	0,45	-0,10	-0,43
11,000	0,45	-0,11	-0,42
11,020	0,44	-0,12	-0,66
11,040	0,44	-0,13	-0,44
11,060	0,44	-0,14	-0,21
11,080	0,44	-0,14	-0,31
11,100	0,43	-0,15	-0,54
11,120	0,43	-0,16	-0,44
11,140	0,43	-0,17	-0,21
11,160	0,42	-0,17	-0,33
11,180	0,42	-0,18	-0,22
11,200	0,42	-0,18	-0,21
11,220	0,41	-0,19	-0,34
11,240	0,41	-0,19	0,01
11,260	0,41	-0,19	-0,08
11,280	0,40	-0,20	-0,55
11,300	0,40	-0,21	-0,35
11,320	0,39	-0,21	0,11
11,340	0,39	-0,21	0,01
11,360	0,38	-0,21	-0,22
11,380	0,38	-0,22	-0,12
11,400	0,38	-0,22	0,10
11,420	0,37	-0,21	0,23
11,440	0,37	-0,21	0,01
11,460	0,36	-0,21	-0,12
11,480	0,36	-0,21	0,11
11,500	0,36	-0,21	0,11
11,520	0,35	-0,21	0,10
11,540	0,35	-0,20	0,33
11,560	0,34	-0,19	0,22
11,580	0,34	-0,19	0,10
11,600	0,34	-0,19	0,32
11,620	0,33	-0,18	0,32
11,640	0,33	-0,18	0,32
11,660	0,32	-0,17	0,44
11,680	0,32	-0,16	0,32
11,700	0,32	-0,16	0,32
11,720	0,32	-0,15	0,44
11,740	0,31	-0,14	0,32
11,760	0,31	-0,13	0,32
11,780	0,31	-0,13	0,43
11,800	0,30	-0,12	0,43
11,820	0,30	-0,11	0,53
11,840	0,30	-0,10	0,65
11,860	0,30	-0,08	0,54
11,880	0,30	-0,07	0,43
11,900	0,30	-0,07	0,54
11,920	0,29	-0,05	0,54
11,940	0,29	-0,04	0,43
11,960	0,29	-0,03	0,54
11,980	0,29	-0,02	0,54
12,000	0,29	-0,01	0,43
12,020	0,29	0,00	0,53
12,040	0,29	0,01	0,64
12,060	0,29	0,02	0,64
12,080	0,29	0,03	0,65
12,100	0,29	0,05	0,54
12,120	0,29	0,06	0,43
12,140	0,30	0,06	0,43
12,160	0,30	0,07	0,54
12,180	0,30	0,09	0,54
12,200	0,30	0,09	0,43
12,220	0,30	0,10	0,43
12,240	0,30	0,11	0,42
12,260	0,31	0,12	0,54
12,280	0,31	0,13	0,55
12,300	0,31	0,14	0,32
12,320	0,31	0,15	0,32
12,340	0,32	0,15	0,43
12,360	0,32	0,16	0,43
12,380	0,32	0,17	0,33
12,400	0,33	0,18	0,21
12,420	0,33	0,18	0,33
12,440	0,34	0,19	0,22
12,460	0,34	0,19	0,10
12,480	0,34	0,19	0,21
12,500	0,35	0,20	0,21
12,520	0,35	0,20	0,21
12,540	0,35	0,21	0,21
12,560	0,36	0,21	0,23
12,580	0,36	0,22	0,01
12,600	0,37	0,21	-0,12
12,620	0,37	0,21	0,11
12,640	0,38	0,21	0,12
12,660	0,38	0,22	-0,10
12,680	0,38	0,21	-0,22
12,700	0,39	0,21	-0,11
12,720	0,39	0,21	0,01
12,740	0,40	0,21	-0,21
12,760	0,40	0,20	-0,33
12,780	0,40	0,19	-0,11
12,800	0,41	0,19	-0,10
12,820	0,41	0,19	-0,21
12,840	0,42	0,19	-0,21
12,860	0,42	0,18	-0,32
12,880	0,42	0,17	-0,44
12,900	0,43	0,16	-0,33
12,920	0,43	0,16	-0,21
12,940	0,43	0,16	-0,31
12,960	0,44	0,15	-0,54
12,980	0,44	0,13	-0,44
13,000	0,44	0,13	-0,31
13,020	0,44	0,12	-0,54
13,040	0,45	0,11	-0,54
13,060	0,45	0,10	-0,43
13,080	0,45	0,09	-0,43
13,100	0,45	0,08	-0,43
13,120	0,45	0,07	-0,42
13,140	0,46	0,07	-0,52
13,160	0,46	0,05	-0,76
13,180	0,46	0,03	-0,67
13,200	0,46	0,03	-0,32
13,220	0,46	0,02	-0,42
13,240	0,46	0,01	-0,65
13,260	0,46	0,00	-0,54
13,280	0,46	-0,01	-0,42
13,300	0,46	-0,02	-0,53
13,320	0,46	-0,03	-0,65
13,340	0,46	-0,05	-0,54
13,360	0,46	-0,06	-0,42
13,380	0,45	-0,06	-0,54
13,400	0,45	-0,08	-0,54
13,420	0,45	-0,09	-0,42
13,440	0,45	-0,09	-0,54
13,460	0,45	-0,11	-0,44
13,480	0,45	-0,11	-0,31
13,500	0,44	-0,12	-0,54
13,520	0,44	-0,13	-0,55
13,540	0,44	-0,14	-0,44
13,560	0,44	-0,15	-0,32
13,580	0,43	-0,15	-0,32
13,600	0,43	-0,16	-0,44
13,620	0,43	-0,17	-0,22
13,640	0,42	-0,17	-0,21
13,660	0,42	-0,18	-0,33
13,680	0,41	-0,18	-0,21
13,700	0,41	-0,19	-0,33
13,720	0,41	-0,20	-0,23
13,740	0,40	-0,20	0,01
13,760	0,40	-0,20	-0,10
13,780	0,40	-0,20	-0,33
13,800	0,39	-0,21	-0,23
13,820	0,39	-0,21	0,01
13,840	0,38	-0,21	-0,11
13,860	0,38	-0,22	-0,12
13,880	0,37	-0,22	0,10
13,900	0,37	-0,21	0,22
13,920	0,37	-0,21	0,11
13,940	0,36	-0,21	-2,99E-13
13,960	0,36	-0,21	-0,01
13,980	0,35	-0,21	0,10
14,000	0,35	-0,20	0,22
14,020	0,35	-0,20	0,22
14,040	0,34	-0,19	0,22
14,060	0,34	-0,19	0,21
14,080	0,33	-0,19	0,32
14,100	0,33	-0,18	0,33
14,120	0,33	-0,17	0,21
14,140	0,32	-0,17	0,32
14,160	0,32	-0,16	0,43
14,180	0,32	-0,15	0,43
14,200	0,31	-0,14	0,43
14,220	0,31	-0,13	0,44
14,240	0,31	-0,12	0,32
14,260	0,31	-0,12	0,31
14,280	0,30	-0,11	0,54
14,300	0,30	-0,10	0,54
14,320	0,30	-0,09	0,43
14,340	0,30	-0,08	0,54
14,360	0,30	-0,07	0,54
14,380	0,30	-0,06	0,42
14,400	0,29	-0,05	0,65
14,420	0,29	-0,03	0,65
14,440	0,29	-0,03	0,43
14,460	0,29	-0,02	0,54
14,480	0,29	0,00	0,54
14,500	0,29	0,00	0,54
14,520	0,29	0,02	0,54
14,540	0,29	0,03	0,43
14,560	0,29	0,03	0,53
14,580	0,29	0,05	0,64
14,600	0,29	0,06	0,65
14,620	0,30	0,07	0,54
14,640	0,30	0,08	0,43
14,660	0,30	0,09	0,43
14,680	0,30	0,10	0,43
14,700	0,30	0,11	0,42
14,720	0,31	0,12	0,54
14,740	0,31	0,13	0,55
14,760	0,31	0,14	0,33
14,780	0,31	0,14	0,21
14,800	0,32	0,15	0,31
14,820	0,32	0,15	0,54
14,840	0,32	0,17	0,43
14,860	0,33	0,17	0,32
14,880	0,33	0,18	0,33
14,900	0,33	0,18	0,21
14,920	0,34	0,19	0,22
14,940	0,34	0,19	0,10
14,960	0,34	0,19	0,21
14,980	0,35	0,20	0,33
15,000	0,35	0,21	0,11
15,020	0,36	0,21	-0,01
15,040	0,36	0,21	0,11
15,060	0,37	0,21	0,11
15,080	0,37	0,21	-0,01
15,100	0,37	0,21	0,11
15,120	0,38	0,22	0,01
15,140	0,38	0,21	-0,11
15,160	0,39	0,21	0,01
15,180	0,39	0,21	-0,21
15,200	0,39	0,20	-0,33
15,220	0,40	0,20	-0,11
15,240	0,40	0,20	-0,10
15,260	0,41	0,19	-0,21
15,280	0,41	0,19	-0,21
15,300	0,41	0,19	-0,21
15,320	0,42	0,18	-0,21
15,340	0,42	0,18	-0,32
15,360	0,42	0,17	-0,32
15,380	0,43	0,16	-0,32
15,400	0,43	0,16	-0,44
15,420	0,43	0,15	-0,32
15,440	0,44	0,14	-0,31
15,460	0,44	0,13	-0,54
15,480	0,44	0,12	-0,55
15,500	0,44	0,11	-0,32
15,520	0,45	0,11	-0,42
15,540	0,45	0,10	-0,54
15,560	0,45	0,09	-0,42
15,580	0,45	0,08	-0,54
15,600	0,45	0,07	-0,54
15,620	0,46	0,06	-0,42
15,640	0,46	0,05	-0,54
15,660	0,46	0,03	-0,54
15,680	0,46	0,03	-0,53
15,700	0,46	0,01	-0,65
15,720	0,46	5,73E-4	-0,54
15,740	0,46	-0,01	-0,43
15,760	0,46	-0,02	-0,42
15,780	0,46	-0,02	-0,65
15,800	0,46	-0,04	-0,67
15,820	0,46	-0,05	-0,31
15,840	0,45	-0,05	-0,53
15,860	0,45	-0,07	-0,66
15,880	0,45	-0,08	-0,42
15,900	0,45	-0,09	-0,54
15,920	0,45	-0,10	-0,43
15,940	0,45	-0,11	-0,42
15,960	0,44	-0,12	-0,55
15,980	0,44	-0,13	-0,32
16,000	0,44	-0,13	-0,32
16,020	0,44	-0,14	-0,43
16,040	0,43	-0,15	-0,44
16,060	0,43	-0,16	-0,33
16,080	0,43	-0,16	-0,21
16,100	0,42	-0,17	-0,32
16,120	0,42	-0,18	-0,44
16,140	0,42	-0,18	-0,33
16,160	0,41	-0,19	-0,22
16,180	0,41	-0,19	-0,11
16,200	0,41	-0,19	-0,10
16,220	0,40	-0,20	-0,33
16,240	0,40	-0,21	-0,23
16,260	0,39	-0,21	-4,24E-13
