Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
16,080	0,29	0,24	0,11
16,100	0,29	0,24	0,11
16,120	0,30	0,24	0,00
16,140	0,30	0,24	0,11
16,160	0,31	0,25	0,11
16,180	0,31	0,25	-3,47E-14
16,200	0,32	0,25	0,01
16,220	0,32	0,25	-0,11
16,240	0,33	0,24	-0,11
16,260	0,33	0,24	0,01
16,280	0,34	0,25	-0,21
16,300	0,34	0,24	-0,33
16,320	0,35	0,23	-0,10
16,340	0,35	0,23	-0,20
16,360	0,36	0,22	-0,43
16,380	0,36	0,22	-0,33
16,400	0,37	0,21	-0,21
16,420	0,37	0,21	-0,20
16,440	0,37	0,20	-0,42
16,460	0,38	0,19	-0,55
16,480	0,38	0,18	-0,32
16,500	0,38	0,18	-0,42
16,520	0,39	0,16	-0,54
16,540	0,39	0,16	-0,42
16,560	0,39	0,15	-0,64
16,580	0,40	0,13	-0,66
16,600	0,40	0,12	-0,42
16,620	0,40	0,11	-0,64
16,640	0,40	0,10	-0,66
16,660	0,41	0,09	-0,42
16,680	0,41	0,08	-0,54
16,700	0,41	0,06	-0,54
16,720	0,41	0,06	-0,52
16,740	0,41	0,04	-0,75
16,760	0,41	0,03	-0,77
16,780	0,41	0,01	-0,54
16,800	0,41	0,01	-0,53
16,820	0,41	-0,01	-0,65
16,840	0,41	-0,02	-0,53
16,860	0,41	-0,03	-0,64
16,880	0,41	-0,05	-0,77
16,900	0,41	-0,06	-0,54
16,920	0,41	-0,07	-0,53
16,940	0,41	-0,08	-0,66
16,960	0,41	-0,09	-0,43
16,980	0,40	-0,10	-0,41
17,000	0,40	-0,11	-0,87
17,020	0,40	-0,13	-0,78
17,040	0,40	-0,14	-0,32
17,060	0,39	-0,15	-0,31
17,080	0,39	-0,15	-0,54
17,100	0,39	-0,17	-0,54
17,120	0,38	-0,18	-0,43
17,140	0,38	-0,18	-0,44
17,160	0,38	-0,19	-0,32
17,180	0,37	-0,20	-0,32
17,200	0,37	-0,21	-0,44
17,220	0,36	-0,21	-0,33
17,240	0,36	-0,22	-0,22
17,260	0,36	-0,22	-0,21
17,280	0,35	-0,23	-0,32
17,300	0,35	-0,24	-0,33
17,320	0,34	-0,24	-0,11
17,340	0,34	-0,24	0,01
17,360	0,33	-0,24	-0,10
17,380	0,33	-0,25	-0,22
17,400	0,32	-0,25	-0,11
17,420	0,32	-0,25	0,00
17,440	0,31	-0,25	0,11
17,460	0,31	-0,25	0,11
17,480	0,30	-0,25	0,00
17,500	0,30	-0,25	0,11
17,520	0,29	-0,24	0,11
17,540	0,29	-0,24	0,10
17,560	0,28	-0,24	0,22
17,580	0,28	-0,23	0,21
17,600	0,27	-0,23	0,32
17,620	0,27	-0,22	0,33
17,640	0,26	-0,22	0,21
17,660	0,26	-0,21	0,32
17,680	0,26	-0,20	0,43
17,700	0,25	-0,19	0,43
17,720	0,25	-0,19	0,43
17,740	0,24	-0,18	0,43
17,760	0,24	-0,17	0,54
17,780	0,24	-0,16	0,54
17,800	0,24	-0,15	0,43
17,820	0,23	-0,14	0,43
17,840	0,23	-0,13	0,53
17,860	0,23	-0,12	0,65
17,880	0,22	-0,10	0,53
17,900	0,22	-0,10	0,64
17,920	0,22	-0,08	0,76
17,940	0,22	-0,06	0,54
17,960	0,22	-0,06	0,53
17,980	0,22	-0,04	0,65
18,000	0,22	-0,03	0,54
18,020	0,22	-0,02	0,53
18,040	0,22	-0,01	0,75
18,060	0,22	0,01	0,76
18,080	0,22	0,02	0,54
18,100	0,22	0,03	0,53
18,120	0,22	0,04	0,75
18,140	0,22	0,06	0,76
18,160	0,22	0,07	0,54
18,180	0,22	0,08	0,53
18,200	0,22	0,09	0,65
18,220	0,23	0,11	0,54
18,240	0,23	0,12	0,43
18,260	0,23	0,12	0,53
18,280	0,23	0,14	0,65
18,300	0,24	0,15	0,54
18,320	0,24	0,16	0,43
18,340	0,24	0,17	0,54
18,360	0,24	0,18	0,54
18,380	0,25	0,19	0,32
18,400	0,25	0,19	0,32
18,420	0,26	0,20	0,43
18,440	0,26	0,21	0,33
18,460	0,26	0,21	0,21
18,480	0,27	0,22	0,32
18,500	0,27	0,23	0,33
18,520	0,28	0,23	0,21
18,540	0,28	0,24	0,21
18,560	0,29	0,24	0,22
18,580	0,29	0,24	0,11
18,600	0,30	0,24	0,00
18,620	0,30	0,24	0,11
18,640	0,31	0,25	0,12
18,660	0,31	0,25	-0,11
18,680	0,32	0,24	-0,11
18,700	0,32	0,24	0,01
18,720	0,33	0,25	-0,11
18,740	0,33	0,24	-0,11
18,760	0,34	0,24	0,01
18,780	0,34	0,24	-0,10
18,800	0,35	0,24	-0,32
18,820	0,35	0,23	-0,33
18,840	0,36	0,22	-0,21
18,860	0,36	0,22	-0,32
18,880	0,36	0,21	-0,32
18,900	0,37	0,21	-0,32
18,920	0,37	0,20	-0,44
18,940	0,38	0,19	-0,32
18,960	0,38	0,19	-0,32
18,980	0,38	0,18	-0,42
19,000	0,39	0,17	-0,53
19,020	0,39	0,16	-0,65
19,040	0,39	0,14	-0,55
19,060	0,40	0,13	-0,31
19,080	0,40	0,13	-0,52
19,100	0,40	0,11	-0,88
19,120	0,40	0,09	-0,55
19,140	0,41	0,09	-0,30
19,160	0,41	0,08	-0,64
19,180	0,41	0,06	-0,66
19,200	0,41	0,06	-0,42
19,220	0,41	0,05	-0,64
19,240	0,41	0,03	-0,65
19,260	0,41	0,02	-0,52
19,280	0,41	0,01	-0,75
19,300	0,41	-0,01	-0,77
19,320	0,41	-0,02	-0,54
19,340	0,41	-0,03	-0,53
19,360	0,41	-0,04	-0,65
19,380	0,41	-0,06	-0,65
19,400	0,41	-0,07	-0,54
19,420	0,41	-0,08	-0,54
19,440	0,41	-0,09	-0,54
19,460	0,40	-0,10	-0,41
19,480	0,40	-0,11	-0,75
19,500	0,40	-0,13	-0,78
19,520	0,40	-0,14	-0,32
19,540	0,39	-0,14	-0,42
19,560	0,39	-0,15	-0,65
19,580	0,39	-0,17	-0,55
19,600	0,38	-0,18	-0,32
19,620	0,38	-0,18	-0,32
19,640	0,38	-0,19	-0,44
19,660	0,37	-0,20	-0,32
19,680	0,37	-0,20	-0,32
19,700	0,36	-0,21	-0,43
19,720	0,36	-0,22	-0,44
19,740	0,36	-0,23	-0,33
19,760	0,35	-0,23	-0,11
19,780	0,35	-0,23	-0,10
19,800	0,34	-0,24	-0,22
19,820	0,34	-0,24	-0,11
19,840	0,33	-0,24	-0,10
19,860	0,33	-0,25	-0,23
19,880	0,32	-0,25	-0,01
19,900	0,32	-0,25	0,12
19,920	0,31	-0,25	-0,11
19,940	0,31	-0,25	-0,12
19,960	0,30	-0,25	0,10
19,980	0,30	-0,25	0,22
20,000	0,29	-0,24	0,11
20,020	0,29	-0,24	0,10
20,040	0,28	-0,24	0,32
20,060	0,28	-0,23	0,33
20,080	0,27	-0,22	0,10
20,100	0,27	-0,22	0,21
20,120	0,27	-0,22	0,44
20,140	0,26	-0,21	0,22
20,160	0,26	-0,21	0,20
20,180	0,25	-0,20	0,54
20,200	0,25	-0,19	0,54
20,220	0,25	-0,18	0,43
20,240	0,24	-0,17	0,43
20,260	0,24	-0,16	0,54
20,280	0,24	-0,15	0,54
20,300	0,23	-0,14	0,43
20,320	0,23	-0,13	0,54
20,340	0,23	-0,12	0,54
20,360	0,23	-0,11	0,53
20,380	0,22	-0,10	0,65
20,400	0,22	-0,08	0,65
20,420	0,22	-0,07	0,65
20,440	0,22	-0,06	0,54
20,460	0,22	-0,05	0,53
20,480	0,22	-0,03	0,75
20,500	0,22	-0,02	0,76
20,520	0,22	0,00	0,54
20,540	0,22	0,00	0,43
20,560	0,22	0,01	0,53
20,580	0,22	0,03	0,75
20,600	0,22	0,04	0,76
20,620	0,22	0,06	0,64
20,640	0,22	0,07	0,65
20,660	0,22	0,08	0,54
20,680	0,22	0,09	0,53
20,700	0,22	0,10	0,65
20,720	0,23	0,12	0,54
20,740	0,23	0,12	0,43
20,760	0,23	0,13	0,54
20,780	0,23	0,15	0,54
20,800	0,24	0,15	0,43
20,820	0,24	0,16	0,54
20,840	0,24	0,18	0,54
20,860	0,25	0,18	0,32
20,880	0,25	0,19	0,31
20,900	0,26	0,20	0,54
20,920	0,26	0,21	0,44
20,940	0,26	0,21	0,21
20,960	0,27	0,22	0,32
20,980	0,27	0,23	0,33
21,000	0,28	0,23	0,11
21,020	0,28	0,23	0,10
21,040	0,29	0,24	0,21
21,060	0,29	0,24	0,21
21,080	0,30	0,24	0,22
21,100	0,30	0,25	0,00
21,120	0,31	0,24	-0,12
21,140	0,31	0,24	0,11
21,160	0,32	0,25	0,12
21,180	0,32	0,25	-0,10
21,200	0,33	0,25	-0,22
21,220	0,33	0,24	-0,11
21,240	0,34	0,24	0,01
21,260	0,34	0,24	-0,10
21,280	0,35	0,24	-0,32
21,300	0,35	0,23	-0,33
21,320	0,35	0,22	-0,21
21,340	0,36	0,22	-0,21
21,360	0,36	0,22	-0,20
21,380	0,37	0,21	-0,42
21,400	0,37	0,20	-0,55
21,420	0,38	0,19	-0,32
21,440	0,38	0,19	-0,42
21,460	0,38	0,17	-0,55
21,480	0,39	0,16	-0,32
21,500	0,39	0,16	-0,32
21,520	0,39	0,15	-0,42
21,540	0,40	0,14	-0,52
21,560	0,40	0,13	-0,76
21,580	0,40	0,11	-0,65
21,600	0,40	0,10	-0,53
21,620	0,40	0,09	-0,65
21,640	0,41	0,08	-0,54
21,660	0,41	0,07	-0,54
21,680	0,41	0,06	-0,54
21,700	0,41	0,05	-0,53
21,720	0,41	0,04	-0,64
21,740	0,41	0,02	-0,64
21,760	0,41	0,01	-0,65
21,780	0,41	0,00	-0,53
21,800	0,41	-0,01	-0,64
21,820	0,41	-0,03	-0,77
21,840	0,41	-0,04	-0,54
21,860	0,41	-0,05	-0,53
21,880	0,41	-0,06	-0,65
21,900	0,41	-0,08	-0,66
21,920	0,41	-0,09	-0,43
21,940	0,40	-0,09	-0,41
21,960	0,40	-0,11	-0,77
21,980	0,40	-0,12	-0,54
22,000	0,40	-0,13	-0,42
22,020	0,39	-0,14	-0,65
22,040	0,39	-0,15	-0,54
22,060	0,39	-0,16	-0,43
22,080	0,38	-0,17	-0,43
22,100	0,38	-0,18	-0,43
22,120	0,38	-0,19	-0,43
22,140	0,37	-0,20	-0,44
22,160	0,37	-0,21	-0,22
22,180	0,37	-0,21	-0,20
22,200	0,36	-0,21	-0,44
22,220	0,36	-0,22	-0,22
22,240	0,35	-0,22	-0,21
22,260	0,35	-0,23	-0,33
22,280	0,34	-0,24	-0,22
22,300	0,34	-0,24	-0,23
22,320	0,33	-0,25	-3,01E-4
22,340	0,33	-0,24	0,01
22,360	0,32	-0,25	-0,23
22,380	0,32	-0,25	-0,01
22,400	0,31	-0,25	0,11
22,420	0,31	-0,25	5,45E-13
22,440	0,30	-0,25	-5,45E-13
22,460	0,30	-0,25	-0,01
22,480	0,29	-0,25	0,22
22,500	0,29	-0,24	0,22
22,520	0,28	-0,24	0,10
22,540	0,28	-0,23	0,33
22,560	0,28	-0,22	0,22
22,580	0,27	-0,22	0,10
22,600	0,27	-0,22	0,32
22,620	0,26	-0,21	0,43
22,640	0,26	-0,20	0,43
22,660	0,25	-0,19	0,43
22,680	0,25	-0,19	0,32
22,700	0,25	-0,18	0,32
22,720	0,24	-0,17	0,54
22,740	0,24	-0,16	0,54
22,760	0,24	-0,15	0,43
22,780	0,23	-0,14	0,54
22,800	0,23	-0,13	0,54
22,820	0,23	-0,12	0,53
22,840	0,23	-0,11	0,65
22,860	0,22	-0,09	0,54
22,880	0,22	-0,09	0,54
22,900	0,22	-0,07	0,54
22,920	0,22	-0,06	0,53
22,940	0,22	-0,05	0,75
22,960	0,22	-0,03	0,76
22,980	0,22	-0,02	0,65
23,000	0,22	-0,01	0,65
23,020	0,22	0,00	0,54
23,040	0,22	0,01	0,53
23,060	0,22	0,03	0,64
23,080	0,22	0,04	0,64
23,100	0,22	0,05	0,64
23,120	0,22	0,06	0,64
23,140	0,22	0,08	0,65
23,160	0,22	0,09	0,54
23,180	0,22	0,10	0,53
23,200	0,23	0,11	0,65
23,220	0,23	0,12	0,54
23,240	0,23	0,13	0,54
23,260	0,23	0,15	0,54
23,280	0,24	0,15	0,43
23,300	0,24	0,16	0,43
23,320	0,24	0,17	0,43
23,340	0,25	0,18	0,54
23,360	0,25	0,19	0,44
23,380	0,26	0,20	0,21
23,400	0,26	0,20	0,43
23,420	0,26	0,21	0,44
23,440	0,27	0,22	0,21
23,460	0,27	0,22	0,33
23,480	0,28	0,23	0,22
23,500	0,28	0,23	0,10
23,520	0,29	0,24	0,22
23,540	0,29	0,24	0,11
23,560	0,30	0,24	0,10
23,580	0,30	0,24	0,22
23,600	0,31	0,25	0,00
23,620	0,31	0,24	-0,12
23,640	0,32	0,24	0,11
23,660	0,32	0,25	0,01
23,680	0,33	0,25	-0,22
23,700	0,33	0,24	-0,11
23,720	0,33	0,24	0,01
23,740	0,34	0,24	-0,21
23,760	0,34	0,23	-0,33
23,780	0,35	0,23	-0,10
23,800	0,35	0,23	-0,21
23,820	0,36	0,22	-0,33
23,840	0,36	0,22	-0,20
23,860	0,37	0,21	-0,42
23,880	0,37	0,20	-0,55
23,900	0,37	0,19	-0,32
23,920	0,38	0,19	-0,32
23,940	0,38	0,18	-0,43
23,960	0,39	0,17	-0,44
23,980	0,39	0,16	-0,32
24,000	0,39	0,16	-0,40
24,020	0,39	0,14	-0,87
24,040	0,40	0,12	-0,67
24,060	0,40	0,12	-0,19
24,080	0,40	0,11	-0,64
24,100	0,40	0,09	-0,77
24,120	0,41	0,08	-0,42
24,140	0,41	0,07	-0,65
24,160	0,41	0,06	-0,54
24,180	0,41	0,05	-0,41
24,200	0,41	0,04	-0,75
24,220	0,41	0,02	-0,77
24,240	0,41	0,01	-0,54
24,260	0,41	5,15E-4	-0,42
24,280	0,41	-0,01	-0,63
24,300	0,41	-0,02	-0,87
24,320	0,41	-0,04	-0,66
24,340	0,41	-0,05	-0,42
24,360	0,41	-0,06	-0,65
24,380	0,41	-0,08	-0,55
24,400	0,41	-0,08	-0,30
24,420	0,40	-0,09	-0,75
24,440	0,40	-0,11	-0,78
24,460	0,40	-0,12	-0,32
24,480	0,40	-0,12	-0,41
24,500	0,39	-0,14	-0,76
24,520	0,39	-0,15	-0,66
24,540	0,39	-0,16	-0,32
24,560	0,39	-0,17	-0,32
24,580	0,38	-0,18	-0,42
24,600	0,38	-0,18	-0,54
24,620	0,37	-0,20	-0,56
24,640	0,37	-0,21	-0,22
24,660	0,37	-0,21	-0,10
24,680	0,36	-0,21	-0,32
24,700	0,36	-0,22	-0,44
24,720	0,35	-0,23	-0,33
24,740	0,35	-0,23	-0,22
24,760	0,34	-0,24	-0,22
24,780	0,34	-0,24	-0,11
24,800	0,33	-0,24	0,01
24,820	0,33	-0,24	-0,10
24,840	0,32	-0,25	-0,23
24,860	0,32	-0,25	-0,01
24,880	0,31	-0,25	0,11
24,900	0,31	-0,25	5,10E-13
24,920	0,30	-0,25	-5,79E-13
24,940	0,30	-0,25	-0,01
24,960	0,30	-0,25	0,22
24,980	0,29	-0,24	0,22
25,000	0,29	-0,24	-0,01
25,020	0,28	-0,24	0,21
25,040	0,28	-0,23	0,32
25,060	0,27	-0,22	0,32
25,080	0,27	-0,22	0,33
25,100	0,26	-0,21	0,21
25,120	0,26	-0,21	0,43
25,140	0,25	-0,19	0,55
25,160	0,25	-0,19	0,32
25,180	0,25	-0,18	0,32
25,200	0,24	-0,17	0,43
25,220	0,24	-0,16	0,43
25,240	0,24	-0,16	0,54
25,260	0,23	-0,14	0,54
25,280	0,23	-0,13	0,53
25,300	0,23	-0,12	0,65
25,320	0,23	-0,11	0,54
25,340	0,22	-0,10	0,53
25,360	0,22	-0,09	0,65
25,380	0,22	-0,07	0,65
25,400	0,22	-0,06	0,65
25,420	0,22	-0,05	0,54
25,440	0,22	-0,04	0,53
25,460	0,22	-0,03	0,65
25,480	0,22	-0,01	0,65
25,500	0,22	-4,06E-4	0,64
25,520	0,22	0,01	0,64
25,540	0,22	0,03	0,65
25,560	0,22	0,04	0,54
25,580	0,22	0,05	0,53
25,600	0,22	0,06	0,76
25,620	0,22	0,08	0,65
25,640	0,22	0,09	0,43
25,660	0,22	0,09	0,53
25,680	0,23	0,11	0,64
25,700	0,23	0,12	0,65
25,720	0,23	0,13	0,54
25,740	0,23	0,14	0,43
25,760	0,24	0,15	0,54
25,780	0,24	0,16	0,54
25,800	0,24	0,17	0,43
25,820	0,25	0,18	0,43
25,840	0,25	0,19	0,32
25,860	0,25	0,19	0,32
25,880	0,26	0,20	0,43
25,900	0,26	0,21	0,32
25,920	0,27	0,21	0,32
25,940	0,27	0,22	0,33
25,960	0,28	0,23	0,21
25,980	0,28	0,23	0,21
26,000	0,28	0,24	0,21
26,020	0,29	0,24	0,22
26,040	0,29	0,25	-3,00E-4
26,060	0,30	0,24	0,00
26,080	0,30	0,24	0,11
26,100	0,31	0,24	0,00
26,120	0,31	0,24	0,11
26,140	0,32	0,25	0,01
26,160	0,32	0,25	-0,22
26,180	0,33	0,24	-0,11
26,200	0,33	0,24	0,01
26,220	0,34	0,24	-0,10
26,240	0,34	0,24	-0,21
26,260	0,35	0,23	-0,21
26,280	0,35	0,23	-0,32
26,300	0,36	0,22	-0,43
26,320	0,36	0,21	-0,33
26,340	0,37	0,21	-0,10
26,360	0,37	0,21	-0,20
26,380	0,37	0,20	-0,54
26,400	0,38	0,19	-0,55
26,420	0,38	0,18	-0,32
26,440	0,38	0,17	-0,31
26,460	0,39	0,16	-0,53
26,480	0,39	0,15	-0,65
26,500	0,39	0,14	-0,55
26,520	0,40	0,13	-0,31
26,540	0,40	0,13	-0,52
26,560	0,40	0,11	-0,87
26,580	0,40	0,09	-0,66
26,600	0,41	0,08	-0,43
26,620	0,41	0,07	-0,42
26,640	0,41	0,07	-0,53
26,660	0,41	0,05	-0,64
26,680	0,41	0,04	-0,64
26,700	0,41	0,03	-0,64
26,720	0,41	0,01	-0,64
26,740	0,41	7,71E-4	-0,65
26,760	0,41	-0,01	-0,53
26,780	0,41	-0,02	-0,64
26,800	0,41	-0,04	-0,77
26,820	0,41	-0,05	-0,42
26,840	0,41	-0,05	-0,53
26,860	0,41	-0,07	-0,66
26,880	0,41	-0,08	-0,42
26,900	0,40	-0,09	-0,65
26,920	0,40	-0,11	-0,66
26,940	0,40	-0,12	-0,42
26,960	0,40	-0,12	-0,53
26,980	0,39	-0,14	-0,76
27,000	0,39	-0,15	-0,66
27,020	0,39	-0,16	-0,32
27,040	0,39	-0,17	-0,32
27,060	0,38	-0,18	-0,32
27,080	0,38	-0,18	-0,31
27,100	0,37	-0,19	-0,54
27,120	0,37	-0,20	-0,55
27,140	0,37	-0,21	-0,33
27,160	0,36	-0,22	-0,10
27,180	0,36	-0,21	-0,20
27,200	0,35	-0,22	-0,44
27,220	0,35	-0,23	-0,22
27,240	0,34	-0,23	-0,10
27,260	0,34	-0,24	-0,22
27,280	0,34	-0,24	-0,11
27,300	0,33	-0,24	-0,11
27,320	0,33	-0,25	-0,11
27,340	0,32	-0,25	-6,94E-14
27,360	0,32	-0,25	3,47E-14
27,380	0,31	-0,25	0,00
27,400	0,31	-0,25	0,00
27,420	0,30	-0,25	0,11
27,440	0,30	-0,24	0,11
27,460	0,29	-0,24	0,10
27,480	0,29	-0,24	0,22
27,500	0,28	-0,23	0,22
27,520	0,28	-0,23	0,22
27,540	0,27	-0,22	0,21
27,560	0,27	-0,22	0,32
27,580	0,26	-0,21	0,32
27,600	0,26	-0,21	0,32
27,620	0,26	-0,20	0,43
27,640	0,25	-0,19	0,43
27,660	0,25	-0,18	0,43
27,680	0,24	-0,17	0,43
27,700	0,24	-0,16	0,54
27,720	0,24	-0,15	0,54
27,740	0,24	-0,14	0,43
27,760	0,23	-0,13	0,43
27,780	0,23	-0,13	0,43
27,800	0,23	-0,12	0,53
27,820	0,23	-0,10	0,76
27,840	0,22	-0,09	0,65
27,860	0,22	-0,08	0,53
27,880	0,22	-0,06	0,65
27,900	0,22	-0,05	0,65
27,920	0,22	-0,04	0,65
27,940	0,22	-0,03	0,54
27,960	0,22	-0,02	0,53
27,980	0,22	0,00	0,65
28,000	0,22	0,01	0,64
28,020	0,22	0,02	0,64
28,040	0,22	0,03	0,64
28,060	0,22	0,05	0,64
28,080	0,22	0,06	0,65
28,100	0,22	0,07	0,54
28,120	0,22	0,08	0,53
28,140	0,22	0,09	0,64
28,160	0,23	0,11	0,65
28,180	0,23	0,12	0,54
28,200	0,23	0,13	0,43
28,220	0,23	0,14	0,54
28,240	0,24	0,15	0,54
28,260	0,24	0,16	0,43
28,280	0,24	0,17	0,54
28,300	0,25	0,18	0,54
28,320	0,25	0,19	0,32
28,340	0,25	0,19	0,32
28,360	0,26	0,20	0,43
28,380	0,26	0,21	0,33
28,400	0,27	0,21	0,21
28,420	0,27	0,22	0,21
28,440	0,27	0,22	0,21
28,460	0,28	0,23	0,32
28,480	0,28	0,24	0,33
28,500	0,29	0,24	0,11
28,520	0,29	0,24	0,11
28,540	0,30	0,24	0,11
28,560	0,30	0,24	0,00
28,580	0,31	0,24	0,11
28,600	0,31	0,25	0,01
28,620	0,32	0,25	-0,22
28,640	0,32	0,24	-0,11
28,660	0,33	0,24	-3,47E-14
28,680	0,33	0,24	0,01
28,700	0,34	0,24	-0,10
28,720	0,34	0,24	-0,21
28,740	0,35	0,23	-0,21
28,760	0,35	0,23	-0,32
28,780	0,36	0,22	-0,33
28,800	0,36	0,22	-0,21
28,820	0,36	0,21	-0,32
28,840	0,37	0,20	-0,44
28,860	0,37	0,19	-0,32
28,880	0,38	0,19	-0,31
28,900	0,38	0,18	-0,54
28,920	0,38	0,17	-0,43
28,940	0,39	0,16	-0,42
28,960	0,39	0,15	-0,66
28,980	0,39	0,14	-0,44
29,000	0,40	0,13	-0,30
29,020	0,40	0,13	-0,64
29,040	0,40	0,11	-0,76
29,060	0,40	0,10	-0,54
29,080	0,40	0,09	-0,42
29,100	0,41	0,08	-0,52
29,120	0,41	0,07	-0,76
29,140	0,41	0,05	-0,55
29,160	0,41	0,04	-0,30
29,180	0,41	0,04	-0,64
29,200	0,41	0,02	-0,76
29,220	0,41	0,01	-0,64
29,240	0,41	-0,01	-0,75
29,260	0,41	-0,03	-0,77
29,280	0,41	-0,04	-0,43
29,300	0,41	-0,04	-0,41
29,320	0,41	-0,05	-0,77
29,340	0,41	-0,07	-0,55
29,360	0,41	-0,08	-0,30
29,380	0,40	-0,08	-0,76
29,400	0,40	-0,11	-0,67
29,420	0,40	-0,11	-0,19
29,440	0,40	-0,11	-0,63
29,460	0,40	-0,14	-0,88
29,480	0,39	-0,15	-0,54
29,500	0,39	-0,16	-0,44
29,520	0,39	-0,17	-0,32
29,540	0,38	-0,17	-0,32
29,560	0,38	-0,18	-0,43
29,580	0,38	-0,19	-0,43
29,600	0,37	-0,20	-0,44
29,620	0,37	-0,21	-0,33
29,640	0,36	-0,21	-0,21
29,660	0,36	-0,21	-0,32
29,680	0,35	-0,22	-0,33
29,700	0,35	-0,23	-0,22
29,720	0,35	-0,23	-0,22
29,740	0,34	-0,24	-0,11
29,760	0,34	-0,24	-0,10
29,780	0,33	-0,24	-0,22
29,800	0,33	-0,25	-0,11
29,820	0,32	-0,25	-5,79E-13
29,840	0,32	-0,25	6,94E-14
29,860	0,31	-0,25	3,47E-14
29,880	0,31	-0,25	0,00
29,900	0,30	-0,25	0,11
29,920	0,30	-0,24	0,11
29,940	0,29	-0,24	0,10
29,960	0,29	-0,24	0,22
29,980	0,28	-0,23	0,22
30,000	0,28	-0,23	0,22
30,020	0,27	-0,22	0,21
30,040	0,27	-0,22	0,32
30,060	0,26	-0,21	0,32
30,080	0,26	-0,21	0,32
30,100	0,26	-0,20	0,43
30,120	0,25	-0,19	0,32
30,140	0,25	-0,19	0,32
30,160	0,25	-0,18	0,54
30,180	0,24	-0,16	0,54
30,200	0,24	-0,16	0,43
30,220	0,24	-0,15	0,54
30,240	0,23	-0,13	0,54
30,260	0,23	-0,13	0,54
30,280	0,23	-0,11	0,54
30,300	0,23	-0,10	0,42
30,320	0,22	-0,10	0,64
30,340	0,22	-0,08	0,76
30,360	0,22	-0,06	0,54
30,380	0,22	-0,06	0,53
30,400	0,22	-0,04	0,65
30,420	0,22	-0,03	0,65
30,440	0,22	-0,02	0,65
30,460	0,22	0,00	0,65
30,480	0,22	0,01	0,65
30,500	0,22	0,02	0,54
30,520	0,22	0,03	0,53
30,540	0,22	0,04	0,76
30,560	0,22	0,06	0,65
30,580	0,22	0,07	0,42
30,600	0,22	0,08	0,64
30,620	0,22	0,09	0,76
30,640	0,23	0,11	0,54
30,660	0,23	0,12	0,43
30,680	0,23	0,12	0,53
30,700	0,23	0,14	0,65
30,720	0,24	0,15	0,43
30,740	0,24	0,15	0,31
30,760	0,24	0,16	0,54
30,780	0,25	0,18	0,54
30,800	0,25	0,18	0,43
30,820	0,25	0,19	0,32
30,840	0,26	0,20	0,32
30,860	0,26	0,21	0,43
30,880	0,27	0,21	0,33
30,900	0,27	0,22	0,21
30,920	0,27	0,22	0,21
30,940	0,28	0,23	0,21
30,960	0,28	0,23	0,21
30,980	0,29	0,24	0,22
31,000	0,29	0,24	0,11
31,020	0,30	0,24	0,11
31,040	0,30	0,24	0,11
31,060	0,31	0,24	-5,79E-13
31,080	0,31	0,24	0,01
31,100	0,32	0,25	-0,11
31,120	0,32	0,24	3,06E-4
31,140	0,33	0,25	0,01
31,160	0,33	0,24	-0,22
31,180	0,34	0,24	-0,11
31,200	0,34	0,24	-0,10
31,220	0,35	0,23	-0,21
31,240	0,35	0,23	-0,32
31,260	0,35	0,22	-0,33
31,280	0,36	0,22	-0,21
31,300	0,36	0,21	-0,32
31,320	0,37	0,20	-0,44
31,340	0,37	0,19	-0,32
31,360	0,38	0,19	-0,31
31,380	0,38	0,18	-0,54
31,400	0,38	0,17	-0,44
31,420	0,39	0,16	-0,21
31,440	0,39	0,16	-0,31
31,460	0,39	0,15	-0,52
31,480	0,40	0,14	-0,87
31,500	0,40	0,12	-0,78
31,520	0,40	0,11	-0,31
31,540	0,40	0,10	-0,53
31,560	0,40	0,09	-0,66
31,580	0,41	0,08	-0,42
31,600	0,41	0,07	-0,53
31,620	0,41	0,06	-0,64
31,640	0,41	0,04	-0,64
31,660	0,41	0,03	-0,64
31,680	0,41	0,02	-0,65
31,700	0,41	0,00	-0,54
31,720	0,41	0,00	-0,53
31,740	0,41	-0,02	
