Messreihe #1	Messreihe #1	Messreihe #1	Messreihe #1
Zeit (s)	Position (m)	Geschwindigkeit (m/s)	Beschleunigung (m/s²)
93,920	0,40	0,18	-0,32
93,940	0,40	0,17	-0,32
93,960	0,40	0,16	-0,44
93,980	0,41	0,15	-0,32
94,000	0,41	0,15	-0,32
94,020	0,41	0,14	-0,43
94,040	0,42	0,13	-0,42
94,060	0,42	0,13	-0,54
94,080	0,42	0,11	-0,55
94,100	0,42	0,10	-0,32
94,120	0,42	0,10	-0,42
94,140	0,43	0,09	-0,65
94,160	0,43	0,07	-0,54
94,180	0,43	0,07	-0,54
94,200	0,43	0,05	-0,54
94,220	0,43	0,04	-0,42
94,240	0,43	0,04	-0,53
94,260	0,43	0,02	-0,64
94,280	0,43	0,01	-0,65
94,300	0,43	0,00	-0,54
94,320	0,43	-0,01	-0,42
94,340	0,43	-0,02	-0,53
94,360	0,43	-0,03	-0,65
94,380	0,43	-0,05	-0,54
94,400	0,43	-0,06	-0,53
94,420	0,43	-0,07	-0,66
94,440	0,43	-0,08	-0,44
94,460	0,43	-0,09	-0,30
94,480	0,42	-0,09	-0,65
94,500	0,42	-0,11	-0,67
94,520	0,42	-0,12	-0,32
94,540	0,42	-0,12	-0,31
94,560	0,41	-0,13	-0,54
94,580	0,41	-0,15	-0,56
94,600	0,41	-0,15	-0,22
94,620	0,41	-0,15	-0,20
94,640	0,40	-0,16	-0,43
94,660	0,40	-0,17	-0,43
94,680	0,40	-0,18	-0,44
94,700	0,39	-0,19	-0,33
94,720	0,39	-0,19	-0,22
94,740	0,38	-0,20	-0,11
94,760	0,38	-0,20	-0,10
94,780	0,38	-0,20	-0,32
94,800	0,37	-0,21	-0,33
94,820	0,37	-0,22	-0,11
94,840	0,36	-0,22	-1,98E-12
94,860	0,36	-0,22	0,01
94,880	0,35	-0,21	-0,11
94,900	0,35	-0,22	-0,12
94,920	0,35	-0,22	0,11
94,940	0,34	-0,22	0,11
94,960	0,34	-0,22	-3,86E-12
94,980	0,33	-0,22	-0,01
95,000	0,33	-0,22	0,10
95,020	0,32	-0,21	0,22
95,040	0,32	-0,21	0,22
95,060	0,32	-0,20	0,22
95,080	0,31	-0,20	0,21
95,100	0,31	-0,19	0,32
95,120	0,30	-0,19	0,33
95,140	0,30	-0,18	0,21
95,160	0,30	-0,18	0,32
95,180	0,29	-0,17	0,44
95,200	0,29	-0,16	0,32
95,220	0,29	-0,16	0,31
95,240	0,28	-0,15	0,54
95,260	0,28	-0,13	0,55
95,280	0,28	-0,12	0,32
95,300	0,28	-0,12	0,31
95,320	0,27	-0,11	0,65
95,340	0,27	-0,09	0,65
95,360	0,27	-0,09	0,43
95,380	0,27	-0,08	0,54
95,400	0,27	-0,06	0,54
95,420	0,27	-0,06	0,43
95,440	0,27	-0,05	0,53
95,460	0,26	-0,03	0,65
95,480	0,26	-0,02	0,65
95,500	0,26	-0,01	0,65
95,520	0,26	0,00	0,54
95,540	0,26	0,01	0,43
95,560	0,26	0,02	0,53
95,580	0,26	0,03	0,65
95,600	0,27	0,05	0,54
95,620	0,27	0,06	0,43
95,640	0,27	0,06	0,53
95,660	0,27	0,08	0,65
95,680	0,27	0,09	0,54
95,700	0,27	0,10	0,43
95,720	0,27	0,11	0,54
95,740	0,28	0,12	0,54
95,760	0,28	0,13	0,43
95,780	0,28	0,14	0,43
95,800	0,28	0,15	0,43
95,820	0,29	0,15	0,43
95,840	0,29	0,16	0,32
95,860	0,29	0,17	0,32
95,880	0,30	0,18	0,32
95,900	0,30	0,18	0,32
95,920	0,30	0,19	0,33
95,940	0,31	0,19	0,21
95,960	0,31	0,20	0,33
95,980	0,32	0,21	0,22
96,000	0,32	0,21	-0,01
96,020	0,32	0,21	0,10
96,040	0,33	0,21	0,21
96,060	0,33	0,21	0,22
96,080	0,34	0,22	0,12
96,100	0,34	0,22	-0,11
96,120	0,35	0,21	-0,01
96,140	0,35	0,22	0,12
96,160	0,36	0,22	-0,11
96,180	0,36	0,21	-0,11
96,200	0,36	0,22	-0,10
96,220	0,37	0,21	-0,22
96,240	0,37	0,21	-0,11
96,260	0,38	0,21	-0,10
96,280	0,38	0,20	-0,21
96,300	0,38	0,20	-0,21
96,320	0,39	0,19	-0,32
96,340	0,39	0,19	-0,32
96,360	0,40	0,18	-0,31
96,380	0,40	0,17	-0,54
96,400	0,40	0,16	-0,44
96,420	0,41	0,15	-0,21
96,440	0,41	0,15	-0,21
96,460	0,41	0,15	-0,30
96,480	0,41	0,14	-0,64
96,500	0,42	0,12	-0,66
96,520	0,42	0,11	-0,32
96,540	0,42	0,11	-0,32
96,560	0,42	0,10	-0,42
96,580	0,43	0,09	-0,64
96,600	0,43	0,07	-0,66
96,620	0,43	0,06	-0,31
96,640	0,43	0,06	-0,52
96,660	0,43	0,04	-0,77
96,680	0,43	0,03	-0,54
96,700	0,43	0,02	-0,54
96,720	0,43	0,01	-0,54
96,740	0,43	5,41E-4	-0,42
96,760	0,43	-0,01	-0,53
96,780	0,43	-0,02	-0,65
96,800	0,43	-0,03	-0,65
96,820	0,43	-0,05	-0,54
96,840	0,43	-0,06	-0,42
96,860	0,43	-0,06	-0,54
96,880	0,43	-0,08	-0,54
96,900	0,43	-0,09	-0,42
96,920	0,42	-0,09	-0,54
96,940	0,42	-0,11	-0,54
96,960	0,42	-0,12	-0,43
96,980	0,42	-0,12	-0,42
97,000	0,41	-0,13	-0,54
97,020	0,41	-0,15	-0,56
97,040	0,41	-0,15	-0,22
97,060	0,41	-0,15	-0,09
97,080	0,40	-0,16	-0,42
97,100	0,40	-0,17	-0,55
97,120	0,40	-0,18	-0,32
97,140	0,39	-0,18	-0,32
97,160	0,39	-0,19	-0,34
97,180	0,38	-0,20	-0,11
97,200	0,38	-0,20	-0,10
97,220	0,38	-0,20	-0,33
97,240	0,37	-0,21	-0,23
97,260	0,37	-0,21	0,01
97,280	0,36	-0,21	-0,10
97,300	0,36	-0,21	-0,22
97,320	0,36	-0,22	-0,12
97,340	0,35	-0,22	0,11
97,360	0,35	-0,22	0,11
97,380	0,34	-0,22	1,91E-12
97,400	0,34	-0,22	1,95E-12
97,420	0,33	-0,22	-0,01
97,440	0,33	-0,22	0,10
97,460	0,33	-0,21	0,33
97,480	0,32	-0,20	0,23
97,500	0,32	-0,20	-0,01
97,520	0,31	-0,20	0,21
97,540	0,31	-0,19	0,44
97,560	0,31	-0,19	0,33
97,580	0,30	-0,18	0,21
97,600	0,30	-0,18	0,32
97,620	0,29	-0,17	0,44
97,640	0,29	-0,16	0,32
97,660	0,29	-0,16	0,31
97,680	0,29	-0,15	0,54
97,700	0,28	-0,13	0,44
97,720	0,28	-0,13	0,31
97,740	0,28	-0,12	0,54
97,760	0,27	-0,11	0,54
97,780	0,27	-0,10	0,43
97,800	0,27	-0,09	0,53
97,820	0,27	-0,08	0,65
97,840	0,27	-0,06	0,54
97,860	0,27	-0,06	0,43
97,880	0,27	-0,05	0,53
97,900	0,26	-0,03	0,65
97,920	0,26	-0,02	0,54
97,940	0,26	-0,01	0,53
97,960	0,26	-4,95E-4	0,65
97,980	0,26	0,01	0,54
98,000	0,26	0,02	0,43
98,020	0,26	0,03	0,53
98,040	0,27	0,04	0,64
98,060	0,27	0,06	0,65
98,080	0,27	0,07	0,54
98,100	0,27	0,08	0,43
98,120	0,27	0,09	0,54
98,140	0,27	0,10	0,54
98,160	0,27	0,11	0,43
98,180	0,28	0,12	0,43
98,200	0,28	0,12	0,54
98,220	0,28	0,14	0,55
98,240	0,28	0,15	0,32
98,260	0,29	0,15	0,32
98,280	0,29	0,16	0,43
98,300	0,29	0,17	0,43
98,320	0,30	0,18	0,33
98,340	0,30	0,18	0,21
98,360	0,30	0,18	0,32
98,380	0,31	0,19	0,33
98,400	0,31	0,20	0,11
98,420	0,32	0,20	0,10
98,440	0,32	0,20	0,32
98,460	0,32	0,21	0,33
98,480	0,33	0,21	0,11
98,500	0,33	0,21	6,94E-14
98,520	0,34	0,21	-6,94E-14
98,540	0,34	0,21	-3,47E-14
98,560	0,35	0,21	-3,78E-12
98,580	0,35	0,21	-3,82E-12
98,600	0,35	0,21	3,85E-12
98,620	0,36	0,21	0,01
98,640	0,36	0,22	-0,10
98,660	0,37	0,21	-0,22
98,680	0,37	0,21	-0,11
98,700	0,38	0,21	-0,10
98,720	0,38	0,20	-0,32
98,740	0,38	0,19	-0,33
98,760	0,39	0,19	-0,10
98,780	0,39	0,19	-0,20
98,800	0,40	0,18	-0,43
98,820	0,40	0,17	-0,43
98,840	0,40	0,16	-0,44
98,860	0,41	0,15	-0,32
98,880	0,41	0,15	-0,32
98,900	0,41	0,14	-0,43
98,920	0,41	0,13	-0,43
98,940	0,42	0,13	-0,43
98,960	0,42	0,12	-0,43
98,980	0,42	0,11	-0,42
99,000	0,42	0,10	-0,54
99,020	0,43	0,09	-0,54
99,040	0,43	0,08	-0,42
99,060	0,43	0,07	-0,53
99,080	0,43	0,06	-0,64
99,100	0,43	0,04	-0,66
99,120	0,43	0,03	-0,43
99,140	0,43	0,03	-0,42
99,160	0,43	0,01	-0,65
99,180	0,43	5,40E-4	-0,54
99,200	0,43	-0,01	-0,54
99,220	0,43	-0,02	-0,54
99,240	0,43	-0,03	-0,53
99,260	0,43	-0,04	-0,65
99,280	0,43	-0,06	-0,54
99,300	0,43	-0,06	-0,54
99,320	0,43	-0,08	-0,54
99,340	0,43	-0,09	-0,43
99,360	0,42	-0,09	-0,43
99,380	0,42	-0,10	-0,42
99,400	0,42	-0,11	-0,54
99,420	0,42	-0,12	-0,54
99,440	0,41	-0,13	-0,43
99,460	0,41	-0,14	-0,44
99,480	0,41	-0,15	-0,22
99,500	0,41	-0,15	-0,20
99,520	0,40	-0,16	-0,54
99,540	0,40	-0,17	-0,44
99,560	0,40	-0,18	-0,32
99,580	0,39	-0,18	-0,33
99,600	0,39	-0,19	-0,22
99,620	0,38	-0,19	-0,22
99,640	0,38	-0,20	-0,22
99,660	0,38	-0,20	-0,22
99,680	0,37	-0,21	-0,22
99,700	0,37	-0,21	-0,11
99,720	0,36	-0,21	0,01
99,740	0,36	-0,21	-0,11
99,760	0,36	-0,22	-0,11
99,780	0,35	-0,22	-3,82E-12
99,800	0,35	-0,22	-3,47E-14
99,820	0,34	-0,22	-3,47E-14
99,840	0,34	-0,22	-0,01
99,860	0,33	-0,22	0,10
99,880	0,33	-0,21	0,22
99,900	0,33	-0,21	0,11
99,920	0,32	-0,21	0,10
99,940	0,32	-0,20	0,32
99,960	0,31	-0,19	0,33
99,980	0,31	-0,19	0,10
100,000	0,31	-0,19	0,21
100,020	0,30	-0,18	0,44
100,040	0,30	-0,17	0,22
100,060	0,30	-0,17	0,20
100,080	0,29	-0,16	0,54
100,100	0,29	-0,15	0,55
100,120	0,29	-0,14	0,32
100,140	0,28	-0,14	0,31
100,160	0,28	-0,13	0,54
100,180	0,28	-0,12	0,54
100,200	0,28	-0,11	0,43
100,220	0,27	-0,10	0,43
100,240	0,27	-0,09	0,54
100,260	0,27	-0,08	0,54
100,280	0,27	-0,07	0,42
100,300	0,27	-0,06	0,65
100,320	0,27	-0,04	0,65
100,340	0,27	-0,03	0,43
100,360	0,27	-0,03	0,54
100,380	0,26	-0,01	0,54
100,400	0,26	0,00	0,53
100,420	0,26	0,01	0,64
100,440	0,26	0,02	0,65
100,460	0,27	0,03	0,54
100,480	0,27	0,04	0,43
100,500	0,27	0,05	0,54
100,520	0,27	0,06	0,54
100,540	0,27	0,07	0,54
100,560	0,27	0,09	0,54
100,580	0,27	0,09	0,43
100,600	0,27	0,10	0,54
100,620	0,28	0,12	0,54
100,640	0,28	0,12	0,43
100,660	0,28	0,13	0,43
100,680	0,28	0,14	0,43
100,700	0,29	0,15	0,43
100,720	0,29	0,16	0,32
100,740	0,29	0,16	0,32
100,760	0,30	0,17	0,44
100,780	0,30	0,18	0,21
100,800	0,30	0,18	0,21
100,820	0,31	0,19	0,44
100,840	0,31	0,20	0,22
100,860	0,32	0,20	0,10
100,880	0,32	0,20	0,22
100,900	0,32	0,21	0,11
100,920	0,33	0,21	0,10
100,940	0,33	0,21	0,22
100,960	0,34	0,21	0,11
100,980	0,34	0,21	0,01
101,000	0,35	0,22	-0,11
101,020	0,35	0,21	-0,12
101,040	0,35	0,21	0,11
101,060	0,36	0,21	0,12
101,080	0,36	0,22	-0,10
101,100	0,37	0,21	-0,33
101,120	0,37	0,20	-0,22
101,140	0,37	0,20	-0,10
101,160	0,38	0,20	-0,22
101,180	0,38	0,19	-0,10
101,200	0,39	0,19	-0,20
101,220	0,39	0,19	-0,44
101,240	0,39	0,18	-0,32
101,260	0,40	0,17	-0,32
101,280	0,40	0,16	-0,43
101,300	0,40	0,16	-0,43
101,320	0,41	0,15	-0,44
101,340	0,41	0,14	-0,33
101,360	0,41	0,13	-0,20
101,380	0,42	0,13	-0,42
101,400	0,42	0,12	-0,66
101,420	0,42	0,10	-0,43
101,440	0,42	0,10	-0,42
101,460	0,42	0,09	-0,54
101,480	0,43	0,08	-0,42
101,500	0,43	0,07	-0,54
101,520	0,43	0,06	-0,54
101,540	0,43	0,05	-0,53
101,560	0,43	0,04	-0,65
101,580	0,43	0,02	-0,54
101,600	0,43	0,01	-0,42
101,620	0,43	0,01	-0,54
101,640	0,43	-0,01	-0,54
101,660	0,43	-0,02	-0,53
101,680	0,43	-0,03	-0,65
101,700	0,43	-0,04	-0,54
101,720	0,43	-0,05	-0,54
101,740	0,43	-0,06	-0,54
101,760	0,43	-0,07	-0,43
101,780	0,42	-0,08	-0,42
101,800	0,42	-0,09	-0,53
101,820	0,42	-0,10	-0,66
101,840	0,42	-0,12	-0,44
101,860	0,42	-0,12	-0,20
101,880	0,41	-0,12	-0,42
101,900	0,41	-0,14	-0,66
101,920	0,41	-0,15	-0,34
101,940	0,41	-0,15	-0,09
101,960	0,40	-0,15	-0,42
101,980	0,40	-0,17	-0,55
102,000	0,40	-0,18	-0,33
102,020	0,39	-0,18	-0,21
102,040	0,39	-0,18	-0,33
102,060	0,38	-0,19	-0,22
102,080	0,38	-0,19	-0,10
102,100	0,38	-0,20	-0,33
102,120	0,37	-0,21	-0,23
102,140	0,37	-0,21	0,01
102,160	0,36	-0,21	-0,11
102,180	0,36	-0,21	-0,11
102,200	0,36	-0,21	0,01
102,220	0,35	-0,21	-0,11
102,240	0,35	-0,22	-0,12
102,260	0,34	-0,22	0,10
102,280	0,34	-0,21	0,22
102,300	0,34	-0,21	0,11
102,320	0,33	-0,21	-0,01
102,340	0,33	-0,21	0,10
102,360	0,32	-0,20	0,22
102,380	0,32	-0,20	0,22
102,400	0,31	-0,19	0,22
102,420	0,31	-0,19	0,22
102,440	0,31	-0,19	0,21
102,460	0,30	-0,18	0,32
102,480	0,30	-0,17	0,44
102,500	0,30	-0,16	0,33
102,520	0,29	-0,16	0,21
102,540	0,29	-0,16	0,31
102,560	0,29	-0,15	0,54
102,580	0,28	-0,13	0,54
102,600	0,28	-0,13	0,43
102,620	0,28	-0,12	0,43
102,640	0,28	-0,11	0,43
102,660	0,28	-0,10	0,43
102,680	0,27	-0,09	0,43
102,700	0,27	-0,08	0,53
102,720	0,27	-0,07	0,65
102,740	0,27	-0,06	0,54
102,760	0,27	-0,05	0,54
102,780	0,27	-0,03	0,54
102,800	0,27	-0,03	0,42
102,820	0,27	-0,02	0,65
102,840	0,27	-3,32E-4	0,65
102,860	0,27	0,01	0,43
102,880	0,27	0,02	0,54
102,900	0,27	0,03	0,54
102,920	0,27	0,04	0,53
102,940	0,27	0,05	0,65
102,960	0,27	0,06	0,54
102,980	0,27	0,07	0,43
103,000	0,27	0,08	0,43
103,020	0,27	0,09	0,54
103,040	0,28	0,10	0,54
103,060	0,28	0,11	0,43
103,080	0,28	0,12	0,54
103,100	0,28	0,13	0,43
103,120	0,29	0,14	0,32
103,140	0,29	0,15	0,43
103,160	0,29	0,15	0,32
103,180	0,29	0,16	0,32
103,200	0,30	0,17	0,43
103,220	0,30	0,18	0,33
103,240	0,30	0,18	0,21
103,260	0,31	0,18	0,21
103,280	0,31	0,19	0,21
103,300	0,32	0,19	0,33
103,320	0,32	0,20	0,22
103,340	0,32	0,20	-0,01
103,360	0,33	0,20	0,10
103,380	0,33	0,21	0,22
103,400	0,34	0,21	0,11
103,420	0,34	0,21	-1,90E-12
103,440	0,34	0,21	1,94E-12
103,460	0,35	0,21	-3,47E-14
103,480	0,35	0,21	0,01
103,500	0,36	0,21	-0,11
103,520	0,36	0,21	-0,11
103,540	0,37	0,21	-0,10
103,560	0,37	0,20	-0,22
103,580	0,37	0,20	-0,11
103,600	0,38	0,20	-0,10
103,620	0,38	0,19	-0,32
103,640	0,39	0,19	-0,33
103,660	0,39	0,18	-0,21
103,680	0,39	0,18	-0,21
103,700	0,40	0,17	-0,31
103,720	0,40	0,16	-0,54
103,740	0,40	0,15	-0,44
103,760	0,41	0,15	-0,21
103,780	0,41	0,14	-0,31
103,800	0,41	0,13	-0,54
103,820	0,41	0,12	-0,55
103,840	0,42	0,11	-0,32
103,860	0,42	0,11	-0,32
103,880	0,42	0,10	-0,42
103,900	0,42	0,09	-0,53
103,920	0,42	0,08	-0,65
103,940	0,43	0,07	-0,54
103,960	0,43	0,06	-0,42
103,980	0,43	0,05	-0,54
104,000	0,43	0,03	-0,54
104,020	0,43	0,03	-0,42
104,040	0,43	0,02	-0,64
104,060	0,43	5,37E-4	-0,66
104,080	0,43	-0,01	-0,42
104,100	0,43	-0,02	-0,54
104,120	0,43	-0,03	-0,54
104,140	0,43	-0,04	-0,42
104,160	0,43	-0,05	-0,54
104,180	0,43	-0,06	-0,54
104,200	0,43	-0,07	-0,42
104,220	0,42	-0,08	-0,54
104,240	0,42	-0,09	-0,54
104,260	0,42	-0,10	-0,54
104,280	0,42	-0,11	-0,55
104,300	0,42	-0,12	-0,32
104,320	0,41	-0,12	-0,32
104,340	0,41	-0,13	-0,44
104,360	0,41	-0,14	-0,32
104,380	0,41	-0,15	-0,32
104,400	0,40	-0,15	-0,44
104,420	0,40	-0,16	-0,32
104,440	0,40	-0,17	-0,32
104,460	0,39	-0,18	-0,44
104,480	0,39	-0,18	-0,34
104,500	0,38	-0,19	-0,11
104,520	0,38	-0,19	-0,10
104,540	0,38	-0,19	-0,22
104,560	0,37	-0,20	-0,22
104,580	0,37	-0,20	-0,22
104,600	0,37	-0,21	-0,11
104,620	0,36	-0,21	1,87E-12
104,640	0,36	-0,21	0,01
104,660	0,35	-0,21	-0,11
104,680	0,35	-0,21	-0,12
104,700	0,34	-0,21	0,11
104,720	0,34	-0,21	0,11
104,740	0,34	-0,21	0,10
104,760	0,33	-0,20	0,22
104,780	0,33	-0,20	0,11
104,800	0,32	-0,20	0,00
104,820	0,32	-0,20	0,10
104,840	0,32	-0,19	0,32
104,860	0,31	-0,19	0,33
104,880	0,31	-0,18	0,22
104,900	0,31	-0,18	0,21
104,920	0,30	-0,17	0,32
104,940	0,30	-0,16	0,44
104,960	0,30	-0,16	0,32
104,980	0,29	-0,15	0,32
105,000	0,29	-0,14	0,43
105,020	0,29	-0,13	0,43
105,040	0,28	-0,13	0,43
105,060	0,28	-0,12	0,43
105,080	0,28	-0,11	0,43
105,100	0,28	-0,10	0,54
105,120	0,28	-0,09	0,54
105,140	0,27	-0,08	0,43
105,160	0,27	-0,07	0,54
105,180	0,27	-0,06	0,54
105,200	0,27	-0,05	0,43
105,220	0,27	-0,04	0,53
105,240	0,27	-0,03	0,65
105,260	0,27	-0,01	0,54
105,280	0,27	0,00	0,43
105,300	0,27	0,00	0,53
105,320	0,27	0,02	0,65
105,340	0,27	0,03	0,54
105,360	0,27	0,04	0,43
105,380	0,27	0,05	0,54
105,400	0,27	0,06	0,54
105,420	0,27	0,07	0,43
105,440	0,27	0,08	0,54
105,460	0,28	0,09	0,54
105,480	0,28	0,10	0,43
105,500	0,28	0,11	0,43
105,520	0,28	0,12	0,54
105,540	0,28	0,13	0,55
105,560	0,29	0,14	0,32
105,580	0,29	0,14	0,32
105,600	0,29	0,15	0,32
105,620	0,30	0,15	0,32
105,640	0,30	0,16	0,43
105,660	0,30	0,17	0,33
105,680	0,31	0,18	0,21
105,700	0,31	0,18	0,21
105,720	0,31	0,18	0,21
105,740	0,32	0,19	0,21
105,760	0,32	0,19	0,22
105,780	0,32	0,20	0,11
105,800	0,33	0,20	0,10
105,820	0,33	0,20	0,22
105,840	0,34	0,21	0,11
105,860	0,34	0,21	-3,66E-12
105,880	0,34	0,21	-3,47E-14
105,900	0,35	0,21	0,01
105,920	0,35	0,21	-0,11
105,940	0,36	0,20	-0,11
105,960	0,36	0,20	0,01
105,980	0,36	0,20	-0,11
106,000	0,37	0,20	-0,11
106,020	0,37	0,20	-0,10
106,040	0,38	0,19	-0,32
106,060	0,38	0,19	-0,33
106,080	0,38	0,18	-0,11
106,100	0,39	0,18	-0,10
106,120	0,39	0,18	-0,32
106,140	0,39	0,17	-0,43
106,160	0,40	0,16	-0,43
106,180	0,40	0,15	-0,43
106,200	0,40	0,14	-0,44
106,220	0,41	0,13	-0,33
106,240	0,41	0,13	-0,20
106,260	0,41	0,13	-0,42
106,280	0,41	0,11	-0,55
106,300	0,42	0,10	-0,32
106,320	0,42	0,10	-0,42
106,340	0,42	0,09	-0,65
106,360	0,42	0,07	-0,54
106,380	0,42	0,07	-0,43
106,400	0,42	0,06	-0,43
106,420	0,43	0,05	-0,42
106,440	0,43	0,04	-0,53
106,460	0,43	0,03	-0,65
106,480	0,43	0,01	-0,54
106,500	0,43	0,00	-0,43
106,520	0,43	0,00	-0,42
106,540	0,43	-0,01	-0,53
106,560	0,43	-0,03	-0,65
106,580	0,43	-0,04	-0,54
106,600	0,43	-0,05	-0,42
106,620	0,42	-0,06	-0,54
106,640	0,42	-0,07	-0,54
106,660	0,42	-0,08	-0,42
106,680	0,42	-0,09	-0,54
106,700	0,42	-0,10	-0,44
106,720	0,42	-0,10	-0,31
106,740	0,41	-0,11	-0,54
106,760	0,41	-0,12	-0,44
106,780	0,41	-0,13	-0,21
106,800	0,41	-0,13	-0,32
106,820	0,40	-0,14	-0,43
106,840	0,40	-0,15	-0,43
106,860	0,40	-0,16	-0,44
106,880	0,39	-0,17	-0,33
106,900	0,39	-0,17	-0,21
106,920	0,39	-0,18	-0,33
106,940	0,38	-0,18	-0,22
106,960	0,38	-0,18	-0,10
106,980	0,38	-0,19	-0,22
107,000	0,37	-0,19	-0,22
107,020	0,37	-0,20	-0,23
107,040	0,37	-0,20	-2,47E-4
107,060	0,36	-0,20	0,01
107,080	0,36	-0,20	-0,11
107,100	0,35	-0,20	0,01
107,120	0,35	-0,20	-0,11
107,140	0,35	-0,21	-0,01
107,160	0,34	-0,20	0,22
107,180	0,34	-0,20	0,11
107,200	0,33	-0,20	-0,01
107,220	0,33	-0,20	0,10
107,240	0,33	-0,19	0,22
107,260	0,32	-0,19	0,11
107,280	0,32	-0,19	0,10
107,300	0,31	-0,19	0,32
107,320	0,31	-0,18	0,33
107,340	0,31	-0,17	0,21
107,360	0,30	-0,17	0,32
107,380	0,30	-0,16	0,44
107,400	0,30	-0,15	0,33
107,420	0,29	-0,15	0,21
107,440	0,29	-0,14	0,43
107,460	0,29	-0,13	0,55
107,480	0,29	-0,12	0,32
107,500	0,28	-0,12	0,31
107,520	0,28	-0,11	0,54
107,540	0,28	-0,09	0,54
107,560	0,28	-0,09	0,43
107,580	0,28	-0,08	0,54
107,600	0,27	-0,06	0,43
107,620	0,27	-0,06	0,42
107,640	0,27	-0,05	0,65
107,660	0,27	-0,03	0,43
107,680	0,27	-0,03	0,42
107,700	0,27	-0,02	0,65
107,720	0,27	0,00	0,54
107,740	0,27	0,00	0,54
107,760	0,27	0,02	0,54
107,780	0,27	0,03	0,43
107,800	0,27	0,03	0,53
107,820	0,27	0,05	0,65
107,840	0,27	0,06	0,55
107,860	0,27	0,07	0,32
107,880	0,28	0,07	0,42
107,900	0,28	0,09	0,65
107,920	0,28	0,10	0,43
107,940	0,28	0,10	0,31
107,960	0,28	0,11	0,54
107,980	0,29	0,12	0,43
108,000	0,29	0,13	0,32
108,020	0,29	0,14	0,43
108,040	0,29	0,15	0,32
108,060	0,30	0,15	0,32
108,080	0,30	0,16	0,33
108,100	0,30	0,16	0,21
108,120	0,31	0,17	0,32
108,140	0,31	0,18	0,33
108,160	0,31	0,18	0,21
108,180	0,32	0,18	0,22
108,200	0,32	0,19	0,11
108,220	0,32	0,19	0,10
108,240	0,33	0,19	0,22
108,260	0,33	0,20	0,11
108,280	0,34	0,20	-0,01
108,300	0,34	0,20	0,11
108,320	0,34	0,20	0,12
108,340	0,35	0,20	-0,11
108,360	0,35	0,20	2,53E-4
108,380	0,36	0,20	0,01
108,400	0,36	0,20	-0,22
108,420	0,36	0,19	-0,11
108,440	0,37	0,19	-0,11
108,460	0,37	0,19	-0,11
108,480	0,38	0,19	-0,10
108,500	0,38	0,19	-0,32
108,520	0,38	0,18	-0,33
108,540	0,39	0,17	-0,21
108,560	0,39	0,17	-0,21
108,580	0,39	0,16	-0,21
108,600	0,40	0,16	-0,31
108,620	0,40	0,15	-0,54
108,640	0,40	0,14	-0,56
108,660	0,40	0,13	-0,21
108,680	0,41	0,13	-0,20
108,700	0,41	0,12	-0,43
108,720	0,41	0,11	-0,42
108,740	0,41	0,10	-0,54
108,760	0,42	0,09	-0,55
108,780	0,42	0,08	-0,32
108,800	0,42	0,08	-0,31
108,820	0,42	0,07	-0,54
108,840	0,42	0,06	-0,54
108,860	0,42	0,05	-0,54
108,880	0,42	0,03	-0,54
108,900	0,42	0,03	-0,42
108,920	0,43	0,02	-0,54
108,940	0,43	0,00	-0,54
108,960	0,43	0,00	-0,42
108,980	0,43	-0,01	-0,53
109,000	0,43	-0,03	-0,65
109,020	0,42	-0,04	-0,55
109,040	0,42	-0,05	-0,32
109,060	0,42	-0,05	-0,31
109,080	0,42	-0,06	-0,53
109,100	0,42	-0,07	-0,65
109,120	0,42	-0,09	-0,55
109,140	0,42	-0,09	-0,32
109,160	0,41	-0,10	-0,32
109,180	0,41	-0,11	-0,42
109,200	0,41	-0,12	-0,54
109,220	0,41	-0,13	-0,45
109,240	0,41	-0,13	-0,10
109,260	0,40	-0,13	-0,31
109,280	0,40	-0,15	-0,55
109,300	0,40	-0,15	-0,33
109,320	0,39	-0,16	-0,21
109,340	0,39	-0,16	-0,32
109,360	0,39	-0,17	-0,33
109,380	0,38	-0,18	-0,10
109,400	0,38	-0,18	-0,21
109,420	0,38	-0,18	-0,33
109,440	0,37	-0,19	-0,11
109,460	0,37	-0,19	-0,11
109,480	0,37	-0,19	-0,11
109,500	0,36	-0,19	0,01
109,520	0,36	-0,19	-0,11
109,540	0,35	-0,20	-0,11
109,560	0,35	-0,20	-1,72E-12
109,580	0,35	-0,20	-0,01
109,600	0,34	-0,20	0,11
109,620	0,34	-0,19	0,11
109,640	0,33	-0,19	-0,01
109,660	0,33	-0,19	0,22
109,680	0,33	-0,19	0,22
109,700	0,32	-0,19	0,10
109,720	0,32	-0,18	0,22
109,740	0,32	-0,18	0,22
109,760	0,31	-0,17	0,22
109,780	0,31	-0,17	0,21
109,800	0,31	-0,16	0,32
109,820	0,30	-0,16	0,32
109,840	0,30	-0,15	0,32
109,860	0,30	-0,14	0,43
109,880	0,29	-0,13	0,44
109,900	0,29	-0,12	0,32
109,920	0,29	-0,12	0,32
109,940	0,29	-0,11	0,43
109,960	0,28	-0,10	0,43
109,980	0,28	-0,09	0,43
110,000	0,28	-0,09	0,43
110,020	0,28	-0,08	0,54
110,040	0,28	-0,06	0,54
110,060	0,28	-0,06	0,43
110,080	0,27	-0,05	0,54
110,100	0,27	-0,03	0,54
110,120	0,27	-0,03	0,43
110,140	0,27	-0,02	0,54
